"game_id","play_id","posteam","defteam","play_type","epa"
"2026_01_ATL_PIT",3951,"ATL","PIT","run",-0.430467167985626
"2026_01_ATL_PIT",3978,"ATL","PIT","run",-0.214190966449678
"2026_01_ATL_PIT",4000,"ATL","PIT","pass",-2.4738876594929
"2026_01_ATL_PIT",4040,"PIT","ATL","run",-0.369930793298408
"2026_01_ATL_PIT",4062,"PIT","ATL","pass",1.00328178703785
"2026_01_ATL_PIT",4092,"PIT","ATL","run",-0.173861130839214
"2026_01_ATL_PIT",4114,"PIT","ATL","pass",0.00742506224196404
"2026_01_ATL_PIT",4146,"PIT","ATL","pass",1.12742872966919
"2026_01_ATL_PIT",4178,"PIT","ATL","run",-0.726810019637924
"2026_01_ATL_PIT",4205,"PIT","ATL","run",0.633674080017954
"2026_01_BAL_IND",57,"IND","BAL","pass",-0.608843558933586
"2026_01_BAL_IND",80,"IND","BAL","pass",0.181816463824362
"2026_01_BAL_IND",105,"IND","BAL","pass",2.54589475411922
"2026_01_BAL_IND",130,"IND","BAL","pass",-0.346080280956812
"2026_01_BAL_IND",162,"IND","BAL","pass",-0.692298382520676
"2026_01_BAL_IND",185,"IND","BAL","pass",1.91161233943421
"2026_01_BAL_IND",210,"IND","BAL","pass",0.84731780650327
"2026_01_BAL_IND",235,"IND","BAL","run",0.481577324506361
"2026_01_BAL_IND",257,"IND","BAL","run",0.605533385765739
"2026_01_BAL_IND",325,"BAL","IND","pass",3.80610596394399
"2026_01_BAL_IND",374,"BAL","IND","run",-0.15128733497113
"2026_01_BAL_IND",396,"BAL","IND","run",1.56002811773214
"2026_01_BAL_IND",464,"IND","BAL","run",-1.02569619007409
"2026_01_BAL_IND",486,"IND","BAL","pass",-4.8116334649967
"2026_01_BAL_IND",513,"BAL","IND","run",0.459082276094705
"2026_01_BAL_IND",535,"BAL","IND","run",-0.19891629810445
"2026_01_BAL_IND",590,"BAL","IND","run",3.07395097112749
"2026_01_BAL_IND",617,"BAL","IND","pass",0.853725885564927
"2026_01_BAL_IND",669,"BAL","IND","pass",0.0780366834951565
"2026_01_BAL_IND",694,"BAL","IND","run",1.42847378336592
"2026_01_BAL_IND",773,"IND","BAL","pass",-1.89324726141058
"2026_01_BAL_IND",793,"IND","BAL","pass",-0.487392249051481
"2026_01_BAL_IND",818,"IND","BAL","run",-0.402096688514575
"2026_01_BAL_IND",877,"BAL","IND","pass",1.1434863912873
"2026_01_BAL_IND",914,"BAL","IND","run",-0.349242750788108
"2026_01_BAL_IND",960,"BAL","IND","pass",-0.993793326895684
"2026_01_BAL_IND",983,"BAL","IND","pass",2.97115420352202
"2026_01_BAL_IND",1028,"BAL","IND","run",-0.132671882631257
"2026_01_BAL_IND",1052,"BAL","IND","pass",1.70314843778033
"2026_01_BAL_IND",1077,"BAL","IND","run",-0.153863396728411
"2026_01_BAL_IND",1136,"BAL","IND","pass",-0.756367235560901
"2026_01_BAL_IND",1166,"BAL","IND","pass",-0.310201962653082
"2026_01_BAL_IND",1191,"BAL","IND","pass",-3.07317646587035
"2026_01_BAL_IND",1214,"IND","BAL","run",-0.567494734190404
"2026_01_BAL_IND",1243,"IND","BAL","run",1.2749429969117
"2026_01_BAL_IND",1265,"IND","BAL","run",-1.174766887445
"2026_01_BAL_IND",1298,"IND","BAL","pass",-0.648551595397294
"2026_01_BAL_IND",1323,"IND","BAL","pass",-0.86877649044618
"2026_01_BAL_IND",1372,"BAL","IND","run",-0.286203085444868
"2026_01_BAL_IND",1401,"BAL","IND","run",-0.913901268737391
"2026_01_BAL_IND",1434,"BAL","IND","pass",2.14046726282686
"2026_01_BAL_IND",1447,"BAL","IND","run",-0.480823454912752
"2026_01_BAL_IND",1460,"BAL","IND","pass",4.95255464687943
"2026_01_BAL_IND",1560,"IND","BAL","pass",-4.73328272125218
"2026_01_BAL_IND",1601,"BAL","IND","run",-0.272897092043422
"2026_01_BAL_IND",1623,"BAL","IND","pass",1.17279458750272
"2026_01_BAL_IND",1648,"BAL","IND","run",3.10886098764604
"2026_01_BAL_IND",1732,"IND","BAL","pass",-0.456348417326808
"2026_01_BAL_IND",1755,"IND","BAL","pass",-0.61307160416618
"2026_01_BAL_IND",1778,"IND","BAL","pass",-0.98149689193815
"2026_01_BAL_IND",1821,"BAL","IND","pass",-6.28063505538739
"2026_01_BAL_IND",1858,"IND","BAL","run",0.849383730441332
"2026_01_BAL_IND",1880,"IND","BAL","run",-0.679214248870267
"2026_01_BAL_IND",1902,"IND","BAL","pass",-0.344812568451744
"2026_01_BAL_IND",1927,"IND","BAL","run",2.27440776783624
"2026_01_BAL_IND",1988,"BAL","IND","run",-0.161254732636735
"2026_01_BAL_IND",2010,"BAL","IND","pass",-0.531119885272346
"2026_01_BAL_IND",2076,"BAL","IND","pass",-0.636183500988409
"2026_01_BAL_IND",2119,"IND","BAL","pass",0.0705180091317743
"2026_01_BAL_IND",2144,"IND","BAL","pass",-0.275607635034248
"2026_01_BAL_IND",2172,"IND","BAL","run",-0.856617192504928
"2026_01_BAL_IND",2221,"BAL","IND","pass",-0.0580226118909195
"2026_01_BAL_IND",2246,"BAL","IND","run",0.864100290753413
"2026_01_BAL_IND",2273,"BAL","IND","pass",0.00813309487421066
"2026_01_BAL_IND",2298,"BAL","IND","run",-0.257807740767021
"2026_01_BAL_IND",2427,"BAL","IND","run",-0.504477358423173
"2026_01_BAL_IND",2449,"BAL","IND","pass",-0.83109826920554
"2026_01_BAL_IND",2508,"BAL","IND","pass",-0.401252658572048
"2026_01_BAL_IND",2552,"IND","BAL","run",1.08587452652864
"2026_01_BAL_IND",2581,"IND","BAL","run",-0.58987857052125
"2026_01_BAL_IND",2603,"IND","BAL","pass",1.3787110960111
"2026_01_BAL_IND",2633,"IND","BAL","run",0.233496143948287
"2026_01_BAL_IND",2660,"IND","BAL","run",0.244398751994595
"2026_01_BAL_IND",2684,"IND","BAL","run",-0.140928441891447
"2026_01_BAL_IND",2706,"IND","BAL","pass",-0.847336639417335
"2026_01_BAL_IND",2729,"IND","BAL","pass",-1.75167942097931
"2026_01_BAL_IND",2820,"BAL","IND","run",0.80940616549924
"2026_01_BAL_IND",2842,"BAL","IND","run",1.36053385166451
"2026_01_BAL_IND",2864,"BAL","IND","pass",-1.15747805242427
"2026_01_BAL_IND",2884,"BAL","IND","pass",0.179721470922232
"2026_01_BAL_IND",2933,"BAL","IND","pass",-1.46933916467242
"2026_01_BAL_IND",2998,"IND","BAL","run",1.26653221203014
"2026_01_BAL_IND",3027,"IND","BAL","run",0.747586918994784
"2026_01_BAL_IND",3049,"IND","BAL","run",-0.17517609661445
"2026_01_BAL_IND",3071,"IND","BAL","run",-1.00438128574751
"2026_01_BAL_IND",3093,"IND","BAL","pass",-1.55475062131882
"2026_01_BAL_IND",3147,"BAL","IND","run",-0.384148904122412
"2026_01_BAL_IND",3176,"BAL","IND","run",-0.390480160713196
"2026_01_BAL_IND",3218,"BAL","IND","pass",4.67859981430229
"2026_01_BAL_IND",3248,"BAL","IND","run",0.810452744131908
"2026_01_BAL_IND",3281,"BAL","IND","run",0.192948475771118
"2026_01_BAL_IND",3303,"BAL","IND","run",1.28259417513618
"2026_01_BAL_IND",3405,"IND","BAL","pass",0.55211981665343
"2026_01_BAL_IND",3430,"IND","BAL","pass",0.116499652620405
"2026_01_BAL_IND",3455,"IND","BAL","pass",0.823849535547197
"2026_01_BAL_IND",3485,"IND","BAL","pass",0.301473329192959
"2026_01_BAL_IND",3510,"IND","BAL","pass",1.38168518425664
"2026_01_BAL_IND",3535,"IND","BAL","pass",1.70594426727621
"2026_01_BAL_IND",3609,"BAL","IND","run",0.291779573075473
"2026_01_BAL_IND",3631,"BAL","IND","run",0.311245278455317
"2026_01_BAL_IND",3653,"BAL","IND","run",-0.409333832096308
"2026_01_BAL_IND",3677,"BAL","IND","pass",1.45137799088843
"2026_01_BAL_IND",3708,"BAL","IND","run",-0.465938992914744
"2026_01_BAL_IND",3730,"BAL","IND","pass",1.13617216539569
"2026_01_BAL_IND",3760,"BAL","IND","run",0.153726573567837
"2026_01_BAL_IND",3782,"BAL","IND","run",-0.662949010787997
"2026_01_BAL_IND",3806,"BAL","IND","run",-1.15230193995552
"2026_01_BAL_IND",3885,"IND","BAL","pass",-0.377492306521162
"2026_01_BAL_IND",3908,"IND","BAL","pass",-0.334457834833302
"2026_01_BAL_IND",3933,"IND","BAL","pass",-1.04854254907696
"2026_01_BAL_IND",3983,"IND","BAL","pass",-3.3747610260034
"2026_01_BAL_IND",4008,"BAL","IND","run",0.77156780147925
"2026_01_BAL_IND",4032,"BAL","IND","run",0.361972346843686
"2026_01_BUF_HOU",64,"BUF","HOU","run",0.975067554274574
"2026_01_BUF_HOU",86,"BUF","HOU","pass",-0.0221989033743739
"2026_01_BUF_HOU",118,"BUF","HOU","run",0.605064369272441
"2026_01_BUF_HOU",140,"BUF","HOU","run",-0.150790573563427
"2026_01_BUF_HOU",162,"BUF","HOU","run",-0.0508575504645705
"2026_01_BUF_HOU",184,"BUF","HOU","run",-0.805403467267752
"2026_01_BUF_HOU",206,"BUF","HOU","run",-4.24538333294913
"2026_01_BUF_HOU",228,"HOU","BUF","run",-0.554518784862012
"2026_01_BUF_HOU",291,"HOU","BUF","run",-0.766718792263418
"2026_01_BUF_HOU",313,"HOU","BUF","pass",-4.25079103501048
"2026_01_BUF_HOU",343,"BUF","HOU","run",-0.0332109038718045
"2026_01_BUF_HOU",365,"BUF","HOU","pass",-1.84149742522277
"2026_01_BUF_HOU",385,"BUF","HOU","pass",0.995897284825332
"2026_01_BUF_HOU",505,"HOU","BUF","run",0.00496517587453127
"2026_01_BUF_HOU",527,"HOU","BUF","pass",1.04785608919337
"2026_01_BUF_HOU",552,"HOU","BUF","run",0.327653762185946
"2026_01_BUF_HOU",574,"HOU","BUF","pass",1.04552066372707
"2026_01_BUF_HOU",599,"HOU","BUF","run",-0.189729190897197
"2026_01_BUF_HOU",621,"HOU","BUF","run",0.906610255362466
"2026_01_BUF_HOU",648,"HOU","BUF","run",-0.342870423337445
"2026_01_BUF_HOU",672,"HOU","BUF","pass",-0.633843259885907
"2026_01_BUF_HOU",695,"HOU","BUF","pass",3.03314265829977
"2026_01_BUF_HOU",725,"HOU","BUF","run",-0.076928932685405
"2026_01_BUF_HOU",747,"HOU","BUF","run",-0.385273008607328
"2026_01_BUF_HOU",771,"HOU","BUF","run",1.04833701101597
"2026_01_BUF_HOU",839,"BUF","HOU","pass",1.15958305762615
"2026_01_BUF_HOU",918,"BUF","HOU","pass",-0.562897419556975
"2026_01_BUF_HOU",952,"BUF","HOU","pass",2.12405558989849
"2026_01_BUF_HOU",977,"BUF","HOU","run",0.372411473130342
"2026_01_BUF_HOU",1009,"BUF","HOU","run",0.364519265946001
"2026_01_BUF_HOU",1031,"BUF","HOU","run",2.38049657543888
"2026_01_BUF_HOU",1099,"HOU","BUF","pass",0.137573771178722
"2026_01_BUF_HOU",1124,"HOU","BUF","run",0.376127874711528
