"game_id","play_id","posteam","defteam","play_type","desc","epa","bottom_5","top_5","outlier"
"2026_01_BAL_IND",983,"BAL","IND","pass","(:38) (Shotgun) 8-L.Jackson pass deep right to 4-Z.Flowers to IND 29 for 18 yards (27-J.Walley).",2.97115420352202,FALSE,TRUE,TRUE
"2026_01_BAL_IND",1028,"BAL","IND","run","(15:00) 76-C.Vinson reported in as eligible. 22-D.Henry right end to IND 25 for 4 yards (50-B.Boettcher).",-0.132671882631257,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1052,"BAL","IND","pass","(14:22) 8-L.Jackson pass short left to 22-D.Henry to IND 6 for 19 yards (25-A.Haulcy; 51-A.Davis-Gaither).",1.70314843778033,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1077,"BAL","IND","run","(13:39) 22-D.Henry right tackle to IND 4 for 2 yards (97-L.Latu).",-0.153863396728411,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1136,"BAL","IND","pass","(12:56) (Shotgun) 8-L.Jackson pass incomplete short right to 89-M.Andrews.",-0.756367235560901,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1166,"BAL","IND","pass","(12:52) (Shotgun) 8-L.Jackson pass short middle to 6-J.Lane to IND 3 for 11 yards (51-A.Davis-Gaither).",-0.310201962653082,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1191,"BAL","IND","pass","(12:07) (Shotgun) 8-L.Jackson pass incomplete short right to 6-J.Lane.",-3.07317646587035,TRUE,FALSE,TRUE
"2026_01_BAL_IND",1214,"IND","BAL","run","(12:02) 28-J.Taylor right guard to IND 5 for 2 yards (96-B.Washington).",-0.567494734190404,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1243,"IND","BAL","run","(11:21) 28-J.Taylor up the middle to IND 15 for 10 yards (95-T.Robinson; 0-R.Smith).",1.2749429969117,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1265,"IND","BAL","run","(10:37) 28-J.Taylor right tackle to IND 12 for -3 yards (32-T.Simpson). Penalty on IND, Illegal Formation, declined.",-1.174766887445,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1298,"IND","BAL","pass","(10:16) (Shotgun) 17-D.Jones pass short left to 84-T.Warren to IND 14 for 2 yards (38-K.Martin).",-0.648551595397294,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1323,"IND","BAL","pass","(9:29) (Shotgun) 17-D.Jones pass incomplete short right [95-T.Robinson].",-0.86877649044618,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1372,"BAL","IND","run","(9:11) 22-D.Henry up the middle to BAL 36 for 2 yards (95-A.Adebawore).",-0.286203085444868,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1401,"BAL","IND","run","(8:30) (Shotgun) 22-D.Henry left tackle to BAL 44 for 8 yards (0-C.Bynum). PENALTY on BAL-71-O.Ioane, Offensive Holding, 10 yards, enforced at BAL 38.",-0.913901268737391,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1434,"BAL","IND","pass","(8:18) 8-L.Jackson pass short middle to 89-M.Andrews to BAL 45 for 17 yards (27-J.Walley; 25-A.Haulcy) [91-J.Tuimoloau].",2.14046726282686,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1447,"BAL","IND","run","(7:40) 43-J.Hill left end pushed ob at BAL 46 for 1 yard (91-J.Tuimoloau).",-0.480823454912752,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1460,"BAL","IND","pass","(7:04) (Shotgun) 8-L.Jackson pass short middle to 4-Z.Flowers for 54 yards, TOUCHDOWN.",4.95255464687943,FALSE,TRUE,TRUE
"2026_01_BAL_IND",1560,"IND","BAL","pass","(6:47) (Shotgun) 17-D.Jones pass short left to 28-J.Taylor to IND 48 for 14 yards (44-M.Humphrey; 21-J.Hawkins). FUMBLES (44-M.Humphrey), RECOVERED by BAL-44-M.Humphrey at IND 47.",-4.73328272125218,TRUE,FALSE,TRUE
"2026_01_BAL_IND",1601,"BAL","IND","run","(6:38) 22-D.Henry left tackle to IND 44 for 3 yards (98-A.Key).",-0.272897092043422,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1623,"BAL","IND","pass","(5:57) 8-L.Jackson pass short left to 4-Z.Flowers to IND 32 for 12 yards (1-A.Gardner).",1.17279458750272,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1648,"BAL","IND","run","(5:12) 22-D.Henry left tackle for 32 yards, TOUCHDOWN.",3.10886098764604,FALSE,TRUE,TRUE
"2026_01_BAL_IND",1732,"IND","BAL","pass","(4:55) 17-D.Jones pass incomplete short left to 28-J.Taylor [14-K.Hamilton].",-0.456348417326808,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1755,"IND","BAL","pass","(4:51) (Shotgun) 17-D.Jones pass incomplete short right to 16-A.Dulin [0-R.Smith].",-0.61307160416618,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1778,"IND","BAL","pass","(4:46) (Shotgun) 17-D.Jones pass incomplete deep middle to 14-A.Pierce (44-M.Humphrey).",-0.98149689193815,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1821,"BAL","IND","pass","(4:34) 8-L.Jackson sacked at BAL 20 for -10 yards (sack split by 98-A.Key and 97-L.Latu). FUMBLES (98-A.Key) [98-A.Key], RECOVERED by IND-99-D.Buckner at BAL 15. 99-D.Buckner to BAL 15 for no gain (79-R.Stanley).",-6.28063505538739,TRUE,FALSE,TRUE
"2026_01_BAL_IND",1858,"IND","BAL","run","(4:27) 28-J.Taylor left guard to BAL 5 for 10 yards (24-M.Starks).",0.849383730441332,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1880,"IND","BAL","run","(3:43) 28-J.Taylor right end to BAL 6 for -1 yards (32-T.Simpson, 24-M.Starks).",-0.679214248870267,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1902,"IND","BAL","pass","(3:00) (Shotgun) 17-D.Jones pass short right to 10-K.Allen to BAL 3 for 3 yards (98-T.Jones; 32-T.Simpson).",-0.344812568451744,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1927,"IND","BAL","run","(2:18) 28-J.Taylor right tackle for 3 yards, TOUCHDOWN.",2.27440776783624,FALSE,FALSE,FALSE
"2026_01_BAL_IND",1988,"BAL","IND","run","(2:10) 43-J.Hill left tackle to BAL 39 for 5 yards (25-A.Haulcy).",-0.161254732636735,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2010,"BAL","IND","pass","(2:00) (Shotgun) 8-L.Jackson pass incomplete short left to 89-M.Andrews.",-0.531119885272346,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2076,"BAL","IND","pass","(1:49) (Shotgun) 8-L.Jackson pass incomplete deep middle to 6-J.Lane.",-0.636183500988409,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2119,"IND","BAL","pass","(1:32) (Shotgun) 17-D.Jones pass short right to 10-K.Allen to IND 27 for 9 yards (2-N.Wiggins).",0.0705180091317743,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2144,"IND","BAL","pass","(1:11) (No Huddle, Shotgun) 17-D.Jones pass incomplete short right to 84-T.Warren.",-0.275607635034248,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2172,"IND","BAL","run","(1:06) (No Huddle, Shotgun) 28-J.Taylor right tackle to IND 27 for no gain (98-T.Jones).",-0.856617192504928,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2221,"BAL","IND","pass","(:52) (Shotgun) 8-L.Jackson pass short middle to 10-L.Wester to BAL 30 for 6 yards (27-J.Walley).",-0.0580226118909195,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2246,"BAL","IND","run","(:34) (No Huddle, Shotgun) 8-L.Jackson scrambles left end ran ob at BAL 49 for 19 yards (51-A.Davis-Gaither).",0.864100290753413,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2273,"BAL","IND","pass","(:26) (Shotgun) 8-L.Jackson pass short right to 10-L.Wester to IND 42 for 9 yards (27-J.Walley).",0.00813309487421066,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2298,"BAL","IND","run","(:20) (Shotgun) 43-J.Hill up the middle to IND 39 for 3 yards (51-A.Davis-Gaither).",-0.257807740767021,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2427,"BAL","IND","run","(14:54) 22-D.Henry right end to BAL 34 for no gain (51-A.Davis-Gaither; 97-L.Latu).",-0.504477358423173,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2449,"BAL","IND","pass","(14:14) 8-L.Jackson pass incomplete deep left to 7-R.Bateman.",-0.83109826920554,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2508,"BAL","IND","pass","(13:37) (Shotgun) 8-L.Jackson pass short middle to 89-M.Andrews to BAL 39 for 10 yards (27-J.Walley).",-0.401252658572048,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2552,"IND","BAL","run","(12:50) 28-J.Taylor left tackle to IND 34 for 18 yards (32-T.Simpson).",1.08587452652864,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2581,"IND","BAL","run","(12:11) 28-J.Taylor right guard to IND 35 for 1 yard (0-R.Smith).",-0.58987857052125,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2603,"IND","BAL","pass","(11:28) (Shotgun) 17-D.Jones pass short middle to 14-A.Pierce to IND 46 for 11 yards (44-M.Humphrey).",1.3787110960111,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2633,"IND","BAL","run","(10:50) (Shotgun) 28-J.Taylor left tackle pushed ob at BAL 47 for 7 yards (14-K.Hamilton).",0.233496143948287,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2660,"IND","BAL","run","(10:11) 67-L.Tenuta reported in as eligible. 17-D.Jones scrambles right end to BAL 43 for 4 yards (2-N.Wiggins).",0.244398751994595,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2684,"IND","BAL","run","(9:26) 28-J.Taylor left tackle to BAL 39 for 4 yards (0-R.Smith; 93-C.Campbell).",-0.140928441891447,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2706,"IND","BAL","pass","(8:46) (Shotgun) 17-D.Jones pass incomplete short middle to 84-T.Warren [24-M.Starks].",-0.847336639417335,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2729,"IND","BAL","pass","(8:40) (Shotgun) 17-D.Jones pass short right to 20-S.McGowan to BAL 39 for no gain (0-R.Smith) [90-A.Peebles].",-1.75167942097931,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2820,"BAL","IND","run","(7:47) 22-D.Henry right guard to BAL 29 for 11 yards (25-A.Haulcy).",0.80940616549924,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2842,"BAL","IND","run","(7:07) 22-D.Henry left tackle to IND 49 for 22 yards (25-A.Haulcy).",1.36053385166451,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2864,"BAL","IND","pass","(6:23) 8-L.Jackson sacked at BAL 46 for -5 yards (sack split by 99-D.Buckner and 90-G.Stewart).",-1.15747805242427,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2884,"BAL","IND","pass","(5:36) (Shotgun) 8-L.Jackson pass short left to 89-M.Andrews to IND 45 for 9 yards (0-C.Bynum).",0.179721470922232,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2933,"BAL","IND","pass","(4:36) (Shotgun) 8-L.Jackson pass incomplete deep left to 17-C.Moore. Penalty on BAL-43-J.Hill, Offensive Holding, declined.",-1.46933916467242,FALSE,FALSE,FALSE
"2026_01_BAL_IND",2998,"IND","BAL","run","(4:24) 28-J.Taylor right tackle to IND 25 for 21 yards (2-N.Wiggins).",1.26653221203014,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3027,"IND","BAL","run","(3:40) (Shotgun) 28-J.Taylor right guard to IND 37 for 12 yards (14-K.Hamilton; 24-M.Starks).",0.747586918994784,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3049,"IND","BAL","run","(3:00) 28-J.Taylor right end to IND 41 for 4 yards (2-N.Wiggins; 0-R.Smith).",-0.17517609661445,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3071,"IND","BAL","run","(2:15) 28-J.Taylor right tackle to IND 40 for -1 yards (98-T.Jones).",-1.00438128574751,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3093,"IND","BAL","pass","(1:31) (Shotgun) 17-D.Jones pass incomplete deep middle to 14-A.Pierce (2-N.Wiggins) [95-T.Robinson].",-1.55475062131882,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3147,"BAL","IND","run","(1:15) (Shotgun) 22-D.Henry left guard to BAL 25 for 2 yards (98-A.Key).",-0.384148904122412,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3176,"BAL","IND","run","(:38) 8-L.Jackson scrambles up the middle to BAL 28 for 3 yards (50-B.Boettcher; 98-A.Key).",-0.390480160713196,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3218,"BAL","IND","pass","(15:00) (Shotgun) 8-L.Jackson pass deep left to 17-C.Moore to IND 19 for 53 yards (0-C.Bynum).",4.67859981430229,FALSE,TRUE,TRUE
"2026_01_BAL_IND",3248,"BAL","IND","run","(14:14) 76-C.Vinson reported in as eligible. 22-D.Henry right tackle to IND 7 for 12 yards (0-C.Bynum).",0.810452744131908,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3281,"BAL","IND","run","(13:33) 22-D.Henry right guard to IND 3 for 4 yards (25-A.Haulcy; 50-B.Boettcher).",0.192948475771118,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3303,"BAL","IND","run","(12:50) (Shotgun) 22-D.Henry left end for 3 yards, TOUCHDOWN.",1.28259417513618,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3405,"IND","BAL","pass","(12:36) (Shotgun) 17-D.Jones pass short right to 28-J.Taylor to IND 45 for 8 yards (0-R.Smith; 14-K.Hamilton).",0.55211981665343,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3430,"IND","BAL","pass","(12:11) (No Huddle, Shotgun) 17-D.Jones pass short middle to 10-K.Allen to IND 48 for 3 yards (0-R.Smith).",0.116499652620405,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3455,"IND","BAL","pass","(11:47) (No Huddle, Shotgun) 17-D.Jones pass short left to 14-A.Pierce pushed ob at BAL 38 for 14 yards (44-M.Humphrey).",0.823849535547197,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3485,"IND","BAL","pass","(11:26) (No Huddle, Shotgun) 17-D.Jones pass short left to 10-K.Allen to BAL 32 for 6 yards (91-T.Hendrickson).",0.301473329192959,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3510,"IND","BAL","pass","(11:02) (No Huddle, Shotgun) 17-D.Jones pass deep middle to 14-A.Pierce to BAL 9 for 23 yards (0-R.Smith; 24-M.Starks). BAL-44-M.Humphrey was injured during the play.",1.38168518425664,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3535,"IND","BAL","pass","(10:32) (Shotgun) 17-D.Jones pass short middle to 84-T.Warren for 9 yards, TOUCHDOWN.",1.70594426727621,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3609,"BAL","IND","run","(10:22) 22-D.Henry left tackle to BAL 36 for 6 yards (51-A.Davis-Gaither).",0.291779573075473,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3631,"BAL","IND","run","(9:45) 22-D.Henry left tackle to BAL 40 for 4 yards (50-B.Boettcher; 94-J.Tillery).",0.311245278455317,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3653,"BAL","IND","run","(9:04) (Shotgun) 76-C.Vinson reported in as eligible. 22-D.Henry left tackle to BAL 42 for 2 yards (25-A.Haulcy).",-0.409333832096308,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3677,"BAL","IND","pass","(8:22) 76-C.Vinson reported in as eligible. 8-L.Jackson pass short right to 89-M.Andrews to IND 45 for 13 yards (0-C.Bynum).",1.45137799088843,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3708,"BAL","IND","run","(7:42) 22-D.Henry right tackle to IND 44 for 1 yard (94-J.Tillery).",-0.465938992914744,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3730,"BAL","IND","pass","(7:01) (Shotgun) 8-L.Jackson pass short right to 43-J.Hill pushed ob at IND 34 for 10 yards (97-L.Latu).",1.13617216539569,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3760,"BAL","IND","run","(6:24) (Shotgun) 22-D.Henry left guard to IND 29 for 5 yards (93-T.Smith).",0.153726573567837,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3782,"BAL","IND","run","(5:44) 76-C.Vinson reported in as eligible. 43-J.Hill right end to IND 29 for no gain (50-B.Boettcher; 51-A.Davis-Gaither).",-0.662949010787997,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3806,"BAL","IND","run","(4:58) (Shotgun) 43-J.Hill right guard to IND 27 for 2 yards (50-B.Boettcher; 93-T.Smith).",-1.15230193995552,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3885,"IND","BAL","pass","(4:00) (Shotgun) 17-D.Jones pass incomplete deep right to 2-J.Downs. ** Injury Update: BAL-44-M.Humphrey has returned to the game.",-0.377492306521162,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3908,"IND","BAL","pass","(3:55) (Shotgun) 17-D.Jones pass short right to 10-K.Allen to BAL 26 for 4 yards (44-M.Humphrey).",-0.334457834833302,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3933,"IND","BAL","pass","(3:33) (No Huddle, Shotgun) 17-D.Jones pass incomplete short right.",-1.04854254907696,FALSE,FALSE,FALSE
"2026_01_BAL_IND",3983,"IND","BAL","pass","(3:27) (Shotgun) 17-D.Jones sacked at BAL 40 for -9 yards (24-M.Starks).",-3.3747610260034,TRUE,FALSE,TRUE
"2026_01_BAL_IND",4008,"BAL","IND","run","(3:22) 76-C.Vinson reported in as eligible. 22-D.Henry right end to BAL 49 for 9 yards (51-A.Davis-Gaither).",0.77156780147925,FALSE,FALSE,FALSE
"2026_01_BAL_IND",4032,"BAL","IND","run","(2:38) 43-J.Hill right end to IND 44 for 7 yards (7-C.Ward).",0.361972346843686,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",64,"BUF","HOU","run","(14:55) 4-J.Cook left guard to BUF 43 for 9 yards (2-C.Bullock).",0.975067554274574,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",86,"BUF","HOU","pass","(14:21) 68-T.Grable reported in as eligible. 17-J.Allen pass short right to 4-J.Cook pushed ob at BUF 46 for 3 yards (6-R.Blankenship).",-0.0221989033743739,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",118,"BUF","HOU","run","(13:55) 4-J.Cook up the middle to HOU 43 for 11 yards (2-C.Bullock).",0.605064369272441,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",140,"BUF","HOU","run","(13:18) 7-R.Davis right guard to HOU 40 for 3 yards (5-J.Pitre).",-0.150790573563427,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",162,"BUF","HOU","run","(12:39) (Shotgun) 17-J.Allen up the middle to HOU 36 for 4 yards (0-A.Al-Shaair).",-0.0508575504645705,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",184,"BUF","HOU","run","(12:02) (Shotgun) 4-J.Cook left guard to HOU 34 for 2 yards (0-A.Al-Shaair; 72-T.Togiai).",-0.805403467267752,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",206,"BUF","HOU","run","(11:18) (Shotgun) 17-J.Allen left end to HOU 36 for -2 yards (3-K.Lassiter).",-4.24538333294913,TRUE,FALSE,TRUE
"2026_01_BUF_HOU",228,"HOU","BUF","run","(11:15) 32-D.Montgomery left tackle to HOU 37 for 1 yard (8-T.Bernard).",-0.554518784862012,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",291,"HOU","BUF","run","(10:17) (Shotgun) 32-D.Montgomery left tackle to HOU 34 for 2 yards (8-T.Bernard; 96-D.Walker).",-0.766718792263418,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",313,"HOU","BUF","pass","(9:40) (Shotgun) 7-C.Stroud sacked at HOU 29 for -5 yards (15-G.Rousseau). FUMBLES (15-G.Rousseau) [15-G.Rousseau], RECOVERED by BUF-91-E.Oliver at HOU 32.",-4.25079103501048,TRUE,FALSE,TRUE
"2026_01_BUF_HOU",343,"BUF","HOU","run","(9:32) 4-J.Cook left guard to HOU 28 for 4 yards (5-J.Pitre; 6-R.Blankenship).",-0.0332109038718045,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",365,"BUF","HOU","pass","(8:56) 17-J.Allen sacked at HOU 34 for -6 yards (90-J.Clowney).",-1.84149742522277,TRUE,FALSE,TRUE
"2026_01_BUF_HOU",385,"BUF","HOU","pass","(8:14) (Shotgun) 17-J.Allen pass short left to 0-K.Coleman to HOU 33 for 1 yard. Lateral to 10-K.Shakir pushed ob at HOU 23 for 10 yards (6-R.Blankenship).",0.995897284825332,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",505,"HOU","BUF","run","(7:21) (Shotgun) 32-D.Montgomery right guard to HOU 28 for 4 yards (15-G.Rousseau).",0.00496517587453127,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",527,"HOU","BUF","pass","(6:43) (Shotgun) 7-C.Stroud pass short right to 12-N.Collins to HOU 37 for 9 yards (8-T.Bernard; 24-C.Bishop).",1.04785608919337,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",552,"HOU","BUF","run","(6:04) (Shotgun) 32-D.Montgomery left tackle to HOU 44 for 7 yards (8-T.Bernard; 42-D.Williams).",0.327653762185946,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",574,"HOU","BUF","pass","(5:24) 7-C.Stroud pass short left to 83-M.Klein to BUF 40 for 16 yards (1-M.Hairston).",1.04552066372707,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",599,"HOU","BUF","run","(4:43) 4-W.Marks left guard to BUF 36 for 4 yards (55-M.Hoecht; 42-D.Williams).",-0.189729190897197,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",621,"HOU","BUF","run","(4:03) 12-N.Collins right end pushed ob at BUF 29 for 7 yards (22-C.Gardner-Johnson).",0.906610255362466,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",648,"HOU","BUF","run","(3:20) 57-B.Fisher reported in as eligible. 32-D.Montgomery left end to BUF 27 for 2 yards (97-G.Gaines; 8-T.Bernard).",-0.342870423337445,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",672,"HOU","BUF","pass","(2:37) 7-C.Stroud pass incomplete deep right to 14-K.Boutte.",-0.633843259885907,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",695,"HOU","BUF","pass","(2:30) (Shotgun) 7-C.Stroud pass deep right to 12-N.Collins pushed ob at BUF 2 for 25 yards (22-C.Gardner-Johnson).",3.03314265829977,FALSE,TRUE,TRUE
"2026_01_BUF_HOU",725,"HOU","BUF","run","(1:53) 32-D.Montgomery right guard to BUF 1 for 1 yard (8-T.Bernard, 9-B.Chubb).",-0.076928932685405,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",747,"HOU","BUF","run","(1:15) 57-B.Fisher reported in as eligible. 32-D.Montgomery right tackle to BUF 1 for no gain (96-D.Walker; 42-D.Williams).",-0.385273008607328,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",771,"HOU","BUF","run","(:37) 32-D.Montgomery right guard for 1 yard, TOUCHDOWN.",1.04833701101597,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",839,"BUF","HOU","pass","(:25) (Shotgun) 17-J.Allen pass deep middle to 10-K.Shakir to HOU 43 for 19 yards (2-C.Bullock).",1.15958305762615,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",918,"BUF","HOU","pass","(14:52) (Shotgun) 17-J.Allen pass incomplete short right to 86-D.Kincaid. Penalty on BUF-66-C.McGovern, Ineligible Downfield Pass, declined.",-0.562897419556975,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",952,"BUF","HOU","pass","(14:48) (Shotgun) 17-J.Allen pass short right to 10-K.Shakir to HOU 32 for 16 yards (0-A.Al-Shaair; 5-J.Pitre).",2.12405558989849,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",977,"BUF","HOU","run","(14:07) 4-J.Cook right end pushed ob at HOU 25 for 7 yards (24-D.Stingley).",0.372411473130342,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",1009,"BUF","HOU","run","(13:32) 4-J.Cook left guard to HOU 21 for 4 yards (0-A.Al-Shaair).",0.364519265946001,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",1031,"BUF","HOU","run","(12:57) (Shotgun) 17-J.Allen scrambles right end for 21 yards, TOUCHDOWN.",2.38049657543888,FALSE,TRUE,TRUE
"2026_01_BUF_HOU",1099,"HOU","BUF","pass","(12:39) 7-C.Stroud pass short right to 87-F.Moreau to HOU 31 for 6 yards (24-C.Bishop).",0.137573771178722,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",1124,"HOU","BUF","run","(11:56) (Shotgun) 4-W.Marks left tackle to HOU 35 for 4 yards (8-T.Bernard).",0.376127874711528,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",1182,"HOU","BUF","pass","(10:51) 7-C.Stroud pass incomplete short middle to 86-D.Schultz [15-G.Rousseau].",-0.502286880044267,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",1205,"HOU","BUF","pass","(10:47) (Shotgun) 7-C.Stroud pass short left to 4-W.Marks to HOU 38 for -2 yards (96-D.Walker).",-1.37441831594333,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",1230,"HOU","BUF","run","(10:06) (Shotgun) 7-C.Stroud scrambles up the middle to BUF 47 for 15 yards (8-T.Bernard).",2.59451156179421,FALSE,TRUE,TRUE
"2026_01_BUF_HOU",1252,"HOU","BUF","run","(9:18) (Shotgun) 57-B.Fisher reported in as eligible. 32-D.Montgomery left guard to BUF 41 for 6 yards (55-M.Hoecht).",0.276834164513275,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",1276,"HOU","BUF","run","(8:41) 32-D.Montgomery right end to BUF 38 for 3 yards (8-T.Bernard; 1-M.Hairston).",-0.107156694633886,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",1298,"HOU","BUF","run","(8:01) 32-D.Montgomery right tackle to BUF 36 for 2 yards (97-G.Gaines).",0.435252070077695,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",1320,"HOU","BUF","pass","(7:21) (Shotgun) 57-B.Fisher reported in as eligible. 7-C.Stroud pass incomplete short left to 86-D.Schultz [15-G.Rousseau].",-0.428665965097025,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",1352,"HOU","BUF","run","(7:16) (Shotgun) 4-W.Marks up the middle to BUF 24 for 12 yards (24-C.Bishop; 23-D.Alford).",1.26841073541436,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",1374,"HOU","BUF","pass","(6:33) (Shotgun) 7-C.Stroud pass short left to 8-C.Stover to BUF 26 for -2 yards (8-T.Bernard) [9-B.Chubb].",-0.936578081338666,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",1399,"HOU","BUF","pass","(5:49) (Shotgun) 7-C.Stroud pass short right to 19-X.Hutchinson to BUF 23 for 3 yards (22-C.Gardner-Johnson; 96-D.Walker).",-0.0528311118832789,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",1458,"HOU","BUF","run","(4:53) (Shotgun) 32-D.Montgomery up the middle for 18 yards, TOUCHDOWN.",2.18514031759696,FALSE,FALSE,FALSE
"2026_01_BUF_HOU",1520,"BUF","HOU","pass","(4:48) 17-J.Allen pass deep left to 2-D.Moore to HOU 47 for 18 yards (2-C.Bullock; 3-K.Lassiter).",1.26447291718796,FALSE,FALSE,FALSE
