"game_id","play_id","week","posteam","play_type","epa"
"2026_01_ATL_PIT",1513,1,"ATL","pass",-0.778699512593448
"2026_01_ATL_PIT",1544,1,"ATL","pass",1.03537233150564
"2026_01_ATL_PIT",1569,1,"ATL","run",-2.7482511147391
"2026_01_ATL_PIT",1633,1,"PIT","run",-0.415078445570543
"2026_01_ATL_PIT",1696,1,"PIT","pass",-0.671579747926444
"2026_01_ATL_PIT",1743,1,"PIT","pass",-0.543170928722247
"2026_01_ATL_PIT",1803,1,"ATL","pass",0.534209395991638
"2026_01_ATL_PIT",1828,1,"ATL","run",0.0145162354456261
"2026_01_ATL_PIT",1850,1,"ATL","run",-0.471678967180196
"2026_01_ATL_PIT",1908,1,"ATL","pass",-0.63444172241725
"2026_01_ATL_PIT",1931,1,"ATL","pass",-0.365283861139991
"2026_01_ATL_PIT",1984,1,"PIT","pass",-0.313265343662351
"2026_01_ATL_PIT",2016,1,"PIT","pass",-0.0610646273707971
"2026_01_ATL_PIT",2094,1,"PIT","pass",2.20001411717385
"2026_01_ATL_PIT",2119,1,"PIT","pass",-0.338582761702128
"2026_01_ATL_PIT",2142,1,"PIT","run",-1.06058412103448
"2026_01_ATL_PIT",2164,1,"PIT","pass",-0.995252831664402
"2026_01_ATL_PIT",2194,1,"PIT","pass",-1.84454587288201
"2026_01_ATL_PIT",2257,1,"ATL","pass",-0.259489755961113
"2026_01_ATL_PIT",2280,1,"ATL","pass",-0.108711670909543
"2026_01_ATL_PIT",2305,1,"ATL","pass",-0.25037467997754
"2026_01_ATL_PIT",2397,1,"PIT","pass",-0.0311339543550275
"2026_01_ATL_PIT",2420,1,"PIT","pass",0.357924796757288
"2026_01_ATL_PIT",2445,1,"PIT","pass",-0.436910713848192
"2026_01_ATL_PIT",2515,1,"ATL","run",0.156362076289952
"2026_01_ATL_PIT",2537,1,"ATL","run",-0.567967423703521
"2026_01_ATL_PIT",2561,1,"ATL","run",1.31442130124196
"2026_01_ATL_PIT",2583,1,"ATL","run",0.0672735653351992
"2026_01_ATL_PIT",2605,1,"ATL","run",1.11701260204427
"2026_01_ATL_PIT",2638,1,"ATL","run",-0.450034664245322
"2026_01_ATL_PIT",2660,1,"ATL","pass",-0.616387572255917
