"game_id","play_id","posteam","play_type","wp","shotgun","under_center","epa","desc"
"2025_11_HOU_TEN",1456,"HOU","pass",0.335825502872467,0,TRUE,0.707554425345734,"(8:40) 10-D.Mills pass short left to 12-N.Collins ran ob at HOU 38 for 11 yards."
"2025_11_HOU_TEN",1491,"HOU","pass",0.360047519207001,0,TRUE,0.457071441691369,"(8:04) 10-D.Mills pass short right to 27-W.Marks to HOU 45 for 7 yards (93-T.Sweat; 33-C.Gray)."
"2025_11_HOU_TEN",1516,"HOU","run",0.363612353801727,1,FALSE,0.698462453554384,"(7:24) (Shotgun) 27-W.Marks right guard to TEN 43 for 12 yards (37-A.Hooker)."
"2025_11_HOU_TEN",1538,"HOU","pass",0.427882879972458,1,FALSE,-0.444292503059842,"(6:45) (Shotgun) 10-D.Mills pass incomplete short right to 21-N.Chubb (33-C.Gray)."
"2025_11_HOU_TEN",1561,"HOU","pass",0.408877611160278,1,FALSE,0.677875831490383,"(6:41) (Shotgun) 10-D.Mills pass short left to 81-J.Higgins to TEN 34 for 9 yards (35-S.Womack)."
"2025_11_HOU_TEN",1586,"HOU","run",0.427821606397629,1,FALSE,0.412053502514027,"(6:02) (Shotgun) 27-W.Marks right guard to TEN 33 for 1 yard (35-S.Womack; 26-M.Harris)."
"2025_11_HOU_TEN",1608,"HOU","run",0.445842653512955,0,TRUE,-0.953533130115829,"(5:22) 27-W.Marks left guard to TEN 35 for -2 yards (49-A.Key)."
"2025_11_HOU_TEN",1630,"HOU","pass",0.411717653274536,1,FALSE,0.449178343988024,"(4:41) (Shotgun) 10-D.Mills pass short left to 86-D.Schultz to TEN 28 for 7 yards (39-D.Baker; 33-C.Gray)."
"2025_11_HOU_TEN",1655,"HOU","pass",0.43078601360321,1,FALSE,-2.80891088431235,"(4:04) (Shotgun) 10-D.Mills sacked at TEN 38 for -10 yards (sack split by 49-A.Key and 92-J.Harrell)."
"2025_11_HOU_TEN",1741,"TEN","pass",0.72750598192215,0,TRUE,-0.388500632485375,"(2:51) 1-C.Ward pass incomplete short right [92-D.Horton]."
"2025_11_HOU_TEN",1771,"TEN","run",0.71908301115036,1,FALSE,-0.427340669557452,"(2:44) (Shotgun) 2-T.Spears up the middle to TEN 21 for 1 yard (72-T.Togiai)."
"2025_11_HOU_TEN",1793,"TEN","pass",0.690800607204437,1,FALSE,-0.761254170443863,"(2:00) (Shotgun) 1-C.Ward pass incomplete short left to 11-V.Jefferson (4-K.Lassiter)."
"2025_11_HOU_TEN",1849,"HOU","run",0.353489190340042,0,TRUE,-0.684746419894509,"(1:47) 27-W.Marks left end to HOU 35 for -3 yards (33-C.Gray)."
"2025_11_HOU_TEN",1883,"HOU","pass",0.312072426080704,1,FALSE,-0.250224878080189,"(1:11) (Shotgun) 10-D.Mills pass incomplete short middle to 86-D.Schultz (50-C.Barton)."
"2025_11_HOU_TEN",1906,"HOU","run",0.292230635881424,1,FALSE,-0.125953839858994,"(1:08) (Shotgun) 10-D.Mills scrambles left end pushed ob at HOU 45 for 10 yards (39-D.Baker)."
